#Coordinate, 61.46667_2.16667
YY,MM,DD,HH,Min,CD317,CS317
1984,10,12,12,40,185,10.7
1984,10,12,12,50,189.2,11.1
1984,10,12,13,00,193.1,11.7
1984,10,12,13,10,196.2,11.7
1984,10,12,13,20,196.5,11.4
1984,10,12,13,30,199.7,10.7
1984,10,12,13,40,203.2,10.1
1984,10,12,13,50,210.5,10.4
1984,10,12,14,00,220.3,10.4
1984,10,12,14,10,221,9.8
1984,10,12,14,20,226.6,8.9
1984,10,12,14,30,222,6.4
1984,10,12,14,40,229.1,6.7
1984,10,12,14,50,237.4,7.6
1984,10,12,15,00,231.5,7
1984,10,12,15,10,233.9,4.2
1984,10,12,15,20,237.4,2.6
1984,10,12,15,30,223.8,1.7
1984,10,12,15,40,224.6,1.1
1984,10,12,15,50,221.6,1.1
1984,10,12,16,00,14.2,1
1984,10,12,16,10,16.4,1
1984,10,12,16,20,21.2,1.4
1984,10,12,16,30,24.7,2
1984,10,12,16,40,37.1,1.4
1984,10,12,16,50,35.7,1.1
1984,10,12,17,00,45.8,1.4
1984,10,12,17,10,51.8,1.7
1984,10,12,17,20,49,3.9
1984,10,12,17,30,53.8,3.5
1984,10,12,17,40,62.3,3.5
1984,10,12,17,50,54.9,4.2
1984,10,12,18,00,60.5,3.6
1984,10,12,18,10,52.9,3.2
1984,10,12,18,20,59.9,2.9
1984,10,12,18,30,67.1,3.9
1984,10,12,18,40,60.8,3.5
1984,10,12,18,50,74.8,3.2
1984,10,12,19,00,77.2,4.5
1984,10,12,19,10,73,5.4
1984,10,12,19,20,87.4,5.7
1984,10,12,19,30,95.3,6.4
1984,10,12,19,40,100.2,7.6
1984,10,12,19,50,101.6,9.2
1984,10,12,20,00,105.1,9.5
1984,10,12,20,10,103,10.7
1984,10,12,20,20,100.6,11.7
1984,10,12,20,30,101.6,12.6
1984,10,12,20,40,109.3,12
1984,10,12,20,50,116.3,10.7
1984,10,12,21,00,124.3,10.7
1984,10,12,21,10,127.1,11.4
1984,10,12,21,20,128.9,11.4
1984,10,12,21,30,133.4,12
1984,10,12,21,40,129.9,12.6
1984,10,12,21,50,127.5,12.9
1984,10,12,22,00,134.4,12
1984,10,12,22,10,145.3,12
1984,10,12,22,20,144.9,12
1984,10,12,22,30,149.4,12.3
1984,10,12,22,40,155.4,12.9
1984,10,12,22,50,156.8,13.2
1984,10,12,23,00,156.8,13.6
1984,10,12,23,10,159.6,14.2
1984,10,12,23,20,164.5,14.2
1984,10,12,23,30,169.7,13.2
1984,10,12,23,40,173.6,12.6
1984,10,12,23,50,174.6,12.6
1984,10,13,0,00,180.5,11.7
1984,10,13,0,10,181.5,12
1984,10,13,0,20,181.9,12.3
1984,10,13,0,30,186.1,12.9
1984,10,13,0,40,193.1,12.3
1984,10,13,0,50,196.6,12.3
1984,10,13,1,00,205.3,12.6
1984,10,13,1,10,205.6,13.6
1984,10,13,1,20,210.5,13.9
1984,10,13,1,30,210.5,13.9
1984,10,13,1,40,213.7,13.6
1984,10,13,1,50,219.6,13.2
1984,10,13,2,00,220.6,12.9
1984,10,13,2,10,226.2,12
1984,10,13,2,20,225.5,12.6
1984,10,13,2,30,226.2,11.1
1984,10,13,2,40,226.2,11.1
1984,10,13,2,50,225.9,10.7
1984,10,13,3,00,224.5,8.6
1984,10,13,3,10,216.5,8.9
1984,10,13,3,20,220.3,7
1984,10,13,3,30,221.7,8.6
1984,10,13,3,40,224.1,8.9
1984,10,13,3,50,225.2,9.8
1984,10,13,4,00,237,10.1
1984,10,13,4,10,239.8,11.7
1984,10,13,4,20,242.3,12
1984,10,13,4,30,241.2,11.7
1984,10,13,4,40,231.5,9.5
1984,10,13,4,50,228.3,7.3
1984,10,13,5,00,230.4,6
1984,10,13,5,10,225.2,5.4
1984,10,13,5,20,216.1,4.2
1984,10,13,5,30,219.3,3.6
1984,10,13,5,40,224.5,4.5
1984,10,13,5,50,221.7,4.2
1984,10,13,6,00,208.7,3.2
1984,10,13,6,10,194.8,1.7
1984,10,13,6,20,181,1
1984,10,13,6,30,188.9,1
1984,10,13,6,40,206.5,1.1
1984,10,13,6,50,169.5,1.1
1984,10,13,7,00,93.6,1
1984,10,13,7,10,77.3,1.1
1984,10,13,7,20,85.2,1
1984,10,13,7,30,90.5,1
1984,10,13,7,40,75.5,1.3
1984,10,13,7,50,91.2,1.4
1984,10,13,8,00,98.4,2
1984,10,13,8,10,92.8,1.4
1984,10,13,8,20,97.3,2.9
1984,10,13,8,30,103.7,3.9
1984,10,13,8,40,105.1,3.6
1984,10,13,8,50,101.3,4.5
1984,10,13,9,00,107.5,4.5
1984,10,13,9,10,108.2,5.1
1984,10,13,9,20,109.3,5.4
1984,10,13,9,30,111.8,5.7
1984,10,13,9,40,116.7,5.7
1984,10,13,9,50,121.9,5.1
1984,10,13,10,00,133.4,3.5
1984,10,13,10,10,133.7,2.6
1984,10,13,10,20,148.2,2.6
1984,10,13,10,30,147.8,3.2
1984,10,13,10,40,149.2,3.2
1984,10,13,10,50,148,3.5
1984,10,13,11,00,154.7,2.9
1984,10,13,11,10,166,2.6
1984,10,13,11,20,161,3.6
1984,10,13,11,30,168,3.9
1984,10,13,11,40,165.6,4.2
1984,10,13,11,50,164.2,4.5
1984,10,13,12,00,167,4.8
1984,10,13,12,10,167,5.7
1984,10,13,12,20,175.7,5.7
1984,10,13,12,30,178.8,5.4
1984,10,13,12,40,179.5,5.1
1984,10,13,12,50,174.3,5.4
1984,10,13,13,00,176.1,5.1
1984,10,13,13,10,180.8,4.2
1984,10,13,13,20,181.9,4.8
1984,10,13,13,30,187.1,5.1
1984,10,13,13,40,193.1,5.4
1984,10,13,13,50,199.3,5.7
1984,10,13,14,00,204.6,6
1984,10,13,14,10,202.8,5.1
1984,10,13,14,20,204.9,4.8
1984,10,13,14,30,209.1,5.1
1984,10,13,14,40,215.1,5.4
1984,10,13,14,50,217.2,5.7
1984,10,13,15,00,218.9,5.7
1984,10,13,15,10,220.6,5.7
1984,10,13,15,20,221.4,5.4
1984,10,13,15,30,226.2,5.4
1984,10,13,15,40,230.1,5.1
1984,10,13,15,50,234.9,4.8
1984,10,13,16,00,243.6,4.2
1984,10,13,16,10,245.5,3.9
1984,10,13,16,20,242.6,3.5
1984,10,13,16,30,250,3.2
1984,10,13,16,40,247.6,2.9
1984,10,13,16,50,247.6,2.6
1984,10,13,17,00,250.3,2.3
1984,10,13,17,10,257.2,1.3
1984,10,13,17,20,262.6,1.1
1984,10,13,17,30,262.6,1
1984,10,13,17,40,284.8,1.1
1984,10,13,17,50,303.1,1.1
1984,10,13,18,00,313.5,1
1984,10,13,18,10,297.7,1.1
1984,10,13,18,20,283.7,1
1984,10,13,18,30,284.8,1.1
1984,10,13,18,40,297.2,1
1984,10,13,18,50,307.1,1
1984,10,13,19,00,339.5,1
1984,10,13,19,10,3.1,1
1984,10,13,19,20,10.5,1
1984,10,13,19,30,35.2,1.7
1984,10,13,19,40,33.6,1.4
1984,10,13,19,50,40.9,1.3
1984,10,13,20,00,50.6,1.7
1984,10,13,20,10,55.9,1.4
1984,10,13,20,20,73.1,1.7
1984,10,13,20,30,86,2.3
1984,10,13,20,40,91.5,2.6
1984,10,13,20,50,103.4,3.2
1984,10,13,21,00,106.9,4.8
1984,10,13,21,10,113.5,5.1
1984,10,13,21,20,113.5,5.7
1984,10,13,21,30,117,5.7
1984,10,13,21,40,119.8,6
1984,10,13,21,50,125.7,6.4
1984,10,13,22,00,126.8,7.6
1984,10,13,22,10,129.6,8.2
1984,10,13,22,20,131.3,8.9
1984,10,13,22,30,136.5,9.8
1984,10,13,22,40,141.4,10.7
1984,10,13,22,50,141.1,10.7
1984,10,13,23,00,139.3,10.7
1984,10,13,23,10,139.3,11.1
1984,10,13,23,20,139,11.1
1984,10,13,23,30,144.9,12
1984,10,13,23,40,148.1,12.9
1984,10,13,23,50,152.3,12.9
1984,10,14,0,00,152.6,13.9
1984,10,14,0,10,156.1,13.6
1984,10,14,0,20,156.4,13.6
1984,10,14,0,30,158.9,13.9
1984,10,14,0,40,161,14.2
1984,10,14,0,50,162.4,14.8
1984,10,14,1,00,159.3,14.5
1984,10,14,1,10,162.7,14.5
1984,10,14,1,20,162,14.2
1984,10,14,1,30,164.8,14.2
1984,10,14,1,40,173.2,16.1
1984,10,14,1,50,172.5,16.1
1984,10,14,2,00,173.9,15.1
1984,10,14,2,10,176.3,14.2
1984,10,14,2,20,181.2,12.9
1984,10,14,2,30,177.4,12
1984,10,14,2,40,178.8,10.4
1984,10,14,2,50,180.1,9.5
1984,10,14,3,00,175.3,8.6
1984,10,14,3,10,167.3,7
1984,10,14,3,20,162.1,6
1984,10,14,3,30,163.1,5.4
1984,10,14,3,40,155.8,5.1
1984,10,14,3,50,145.4,3.5
1984,10,14,4,00,140.4,3.9
1984,10,14,4,10,137.2,4.8
1984,10,14,4,20,129.3,4.8
1984,10,14,4,30,120.1,4.2
1984,10,14,4,40,118.4,4.5
1984,10,14,4,50,113.5,4.8
1984,10,14,5,00,102.7,6
1984,10,14,5,10,101.3,6.7
1984,10,14,5,20,105.1,7
1984,10,14,5,30,98.1,6.7
1984,10,14,5,40,87.7,6.4
1984,10,14,5,50,84.9,7
1984,10,14,6,00,87.7,7.9
1984,10,14,6,10,92.6,9.2
1984,10,14,6,20,92.5,9.8
1984,10,14,6,30,93.9,9.8
1984,10,14,6,40,89.8,10.7
1984,10,14,6,50,89.1,12.3
1984,10,14,7,00,88.7,12.3
1984,10,14,7,10,86,12.6
1984,10,14,7,20,87,13.6
1984,10,14,7,30,89.5,13.6
1984,10,14,7,40,93.6,13.9
1984,10,14,7,50,98.1,13.6
1984,10,14,8,00,98.1,13.9
1984,10,14,8,10,99.9,13.6
1984,10,14,8,20,98.8,14.5
1984,10,14,8,30,100.9,14.5
1984,10,14,8,40,105.1,14.8
1984,10,14,8,50,107.9,14.5
1984,10,14,9,00,110,14.5
1984,10,14,9,10,109.6,14.2
1984,10,14,9,20,110,14.5
1984,10,14,9,30,108.9,14.5
1984,10,14,9,40,110,14.5
1984,10,14,9,50,108.6,14.2
1984,10,14,10,00,112.4,14.5
1984,10,14,10,10,111.4,14.5
1984,10,14,10,20,111.7,14.8
1984,10,14,10,30,114.2,14.5
1984,10,14,10,40,115.6,15.1
1984,10,14,10,50,122.6,15.1
1984,10,14,11,00,122.9,15.4
1984,10,14,11,10,124.7,15.7
1984,10,14,11,20,121.9,16.4
1984,10,14,11,30,121.9,17.9
1984,10,14,11,40,122.9,20.4
1984,10,14,11,50,126.8,21.7
1984,10,14,12,00,131,21.4
1984,10,14,12,10,133,19.8
1984,10,14,12,20,136.9,18.2
1984,10,14,12,30,140.4,17.6
1984,10,14,12,40,139.3,18.2
1984,10,14,12,50,137.9,18.6
1984,10,14,13,00,135.2,18.6
1984,10,14,13,10,134.5,17.9
1984,10,14,13,20,137.2,17.3
1984,10,14,13,30,139,16.7
1984,10,14,13,40,141.4,16.4
1984,10,14,13,50,142.5,16.1
1984,10,14,14,00,140,15.7
1984,10,14,14,10,141.1,15.1
1984,10,14,14,20,142.1,14.5
1984,10,14,14,30,140,13.6
1984,10,14,14,40,141.8,12.6
1984,10,14,14,50,142.1,12.3
1984,10,14,15,00,140.7,12
1984,10,14,15,10,143.2,12
1984,10,14,15,20,140.7,12.3
1984,10,14,15,30,148.1,12.6
1984,10,14,15,40,142.1,12.6
1984,10,14,15,50,147,12.3
1984,10,14,16,00,146.6,12
1984,10,14,16,10,146,11.4
1984,10,14,16,20,137.9,11.4
1984,10,14,16,30,133,11.7
1984,10,14,16,40,131.7,11.7
1984,10,14,16,50,129.5,11
1984,10,14,17,00,134.4,11.1
1984,10,14,17,10,137.2,10.1
1984,10,14,17,20,136.2,10.1
1984,10,14,17,30,130.6,10.7
1984,10,14,17,40,127.8,10.4
1984,10,14,17,50,139,8.6
1984,10,14,18,00,129.6,7.9
1984,10,14,18,10,127.1,9.8
1984,10,14,18,20,126.1,10.7
1984,10,14,18,30,119.4,10.1
1984,10,14,18,40,127.8,9.5
1984,10,14,18,50,121.9,9.2
1984,10,14,19,00,119.4,9.8
1984,10,14,19,10,126,9.8
1984,10,14,19,20,122.9,9.2
1984,10,14,19,30,118.7,8.6
1984,10,14,19,40,121.9,7.6
1984,10,14,19,50,125.7,7
1984,10,14,20,00,124.7,7.9
1984,10,14,20,10,120.5,8.6
1984,10,14,20,20,126.8,8.9
1984,10,14,20,30,125,8.9
1984,10,14,20,40,120.8,8.6
1984,10,14,20,50,121.2,7.9
1984,10,14,21,00,127.5,7.9
1984,10,14,21,10,130.9,7.9
1984,10,14,21,20,135.2,7.9
1984,10,14,21,30,135.5,7.9
1984,10,14,21,40,145.3,8.2
1984,10,14,21,50,151.5,8.6
1984,10,14,22,00,149.5,9.2
1984,10,14,22,10,146,9.5
1984,10,14,22,20,140.7,9.8
1984,10,14,22,30,131.7,10.4
1984,10,14,22,40,131.6,11.4
1984,10,14,22,50,137.6,12
1984,10,14,23,00,134.5,11.4
1984,10,14,23,10,131.7,12
1984,10,14,23,20,129.9,12.3
1984,10,14,23,30,127.8,12.9
1984,10,14,23,40,130.3,13.6
1984,10,14,23,50,133,13.6
1984,10,15,0,00,135.1,14.8
1984,10,15,0,10,133,16.1
1984,10,15,0,20,133.4,18.2
1984,10,15,0,30,135.8,19.2
1984,10,15,0,40,141.4,19.8
1984,10,15,0,50,147,19.2
1984,10,15,1,00,151.6,18.2
1984,10,15,1,10,157.1,17.6
1984,10,15,1,20,159.9,17.6
1984,10,15,1,30,161.7,17
1984,10,15,1,40,163.4,16.4
1984,10,15,1,50,162,16.7
1984,10,15,2,00,160.3,16.1
1984,10,15,2,10,162,17
1984,10,15,2,20,159.9,17.9
1984,10,15,2,30,160.6,18.2
1984,10,15,2,40,159.6,17.9
1984,10,15,2,50,166.2,18.9
1984,10,15,3,00,169.4,18.9
1984,10,15,3,10,166.6,17.6
1984,10,15,3,20,170.8,16.4
1984,10,15,3,30,170.8,17.3
1984,10,15,3,40,177.7,16.1
1984,10,15,3,50,179.5,16.1
1984,10,15,4,00,182.2,15.4
1984,10,15,4,10,176.3,14.2
1984,10,15,4,20,177,13.2
1984,10,15,4,30,173.2,12.6
1984,10,15,4,40,164.1,12
1984,10,15,4,50,159.6,12
1984,10,15,5,00,154.7,12
1984,10,15,5,10,145.3,12.6
1984,10,15,5,20,140.4,13.2
1984,10,15,5,30,142.1,12.9
1984,10,15,5,40,144.2,13.2
1984,10,15,5,50,142.8,13.6
1984,10,15,6,00,142.1,13.6
1984,10,15,6,10,138.3,13.6
1984,10,15,6,20,136.2,13.6
1984,10,15,6,30,131.6,14.2
1984,10,15,6,40,133,15.4
1984,10,15,6,50,131.3,17
1984,10,15,7,00,133,17.6
1984,10,15,7,10,129.6,18.2
1984,10,15,7,20,134.1,19.2
1984,10,15,7,30,139.3,17.6
1984,10,15,7,40,136.2,16.7
1984,10,15,7,50,133.7,16.1
1984,10,15,8,00,135.8,17.3
1984,10,15,8,10,139.7,16.4
1984,10,15,8,20,142.8,16.1
1984,10,15,8,30,140.4,15.4
1984,10,15,8,40,143.5,14.8
1984,10,15,8,50,143.9,13.9
1984,10,15,9,00,144.9,13.6
1984,10,15,9,10,139.3,14.5
1984,10,15,9,20,135.1,14.8
1984,10,15,9,30,135.5,15.1
1984,10,15,9,40,140.7,16.1
1984,10,15,9,50,146,17.3
1984,10,15,10,00,143.5,17.9
1984,10,15,10,10,150.9,19.2
1984,10,15,10,20,151.9,18.9
1984,10,15,10,30,150.5,19.5
1984,10,15,10,40,153.6,19.8
1984,10,15,10,50,155.7,20.7
1984,10,15,11,00,153.6,20.1
1984,10,15,11,10,155.4,20.4
1984,10,15,11,20,155.4,21.1
1984,10,15,11,30,156.8,21.4
1984,10,15,11,40,154.3,21.1
1984,10,15,11,50,152.9,22
1984,10,15,12,00,151.9,22.6
1984,10,15,12,10,157.1,21.7
1984,10,15,12,20,158.5,22.9
1984,10,15,12,30,155,25.7
1984,10,15,12,40,155.4,26.1
1984,10,15,12,50,157.1,26.1
1984,10,15,13,00,159.6,27
1984,10,15,13,10,158.5,27
1984,10,15,13,20,156.8,26.7
1984,10,15,13,30,157.8,27
1984,10,15,13,40,160.3,27
1984,10,15,13,50,160.6,27
1984,10,15,14,00,162.7,27
1984,10,15,14,10,159.6,26.4
1984,10,15,14,20,161,25.4
1984,10,15,14,30,161.7,26.1
1984,10,15,14,40,161.7,26.4
1984,10,15,14,50,162,27
1984,10,15,15,00,161,27
1984,10,15,15,10,158.9,26.4
1984,10,15,15,20,163.1,26.7
1984,10,15,15,30,163.1,26.7
1984,10,15,15,40,164.5,26.1
1984,10,15,15,50,159.6,24.2
1984,10,15,16,00,163.8,23.9
1984,10,15,16,10,160.6,22.6
1984,10,15,16,20,158.9,22
1984,10,15,16,30,154,21.4
1984,10,15,16,40,155.7,21.7
1984,10,15,16,50,157.1,19.8
1984,10,15,17,00,157.1,19.5
1984,10,15,17,10,163.1,18.9
1984,10,15,17,20,170.7,19.5
1984,10,15,17,30,168,20.4
1984,10,15,17,40,159.6,20.4
1984,10,15,17,50,156.4,21.4
1984,10,15,18,00,153.3,21.4
1984,10,15,18,10,152.9,22
1984,10,15,18,20,152.6,22.3
1984,10,15,18,30,152.9,22
1984,10,15,18,40,157.1,20.7
1984,10,15,18,50,157.1,19.5
1984,10,15,19,00,154,19.5
1984,10,15,19,10,151.9,21.1
1984,10,15,19,20,154.7,21.1
1984,10,15,19,30,149.8,20.4
1984,10,15,19,40,146.7,20.7
1984,10,15,19,50,142.8,21.4
1984,10,15,20,00,142.1,21.7
1984,10,15,20,10,140.7,22
1984,10,15,20,20,141.4,21.7
1984,10,15,20,30,140.4,20.8
1984,10,15,20,40,146.7,21.1
1984,10,15,20,50,144.2,19.8
1984,10,15,21,00,145.6,19.8
1984,10,15,21,10,140.7,19.8
1984,10,15,21,20,142.1,19.2
1984,10,15,21,30,142.1,19.2
1984,10,15,21,40,143.9,20.1
1984,10,15,21,50,137.6,20.1
1984,10,15,22,00,141.4,19.2
1984,10,15,22,10,144.6,19.2
1984,10,15,22,20,143.2,19.2
1984,10,15,22,30,141.4,19.8
1984,10,15,22,40,137.6,20.7
1984,10,15,22,50,139.3,20.1
1984,10,15,23,00,135.8,21.1
1984,10,15,23,10,136.2,21.1
1984,10,15,23,20,133.4,21.4
1984,10,15,23,30,138.6,22.3
1984,10,15,23,40,137.6,23.6
1984,10,15,23,50,139.7,23.6
1984,10,16,0,00,139.3,24.5
1984,10,16,0,10,142.1,25.4
1984,10,16,0,20,142.1,24.5
1984,10,16,0,30,142.8,23.6
1984,10,16,0,40,146.6,23.3
1984,10,16,0,50,150.9,22.6
1984,10,16,1,00,151.9,22.9
1984,10,16,1,10,151.6,23.2
1984,10,16,1,20,152.9,23.6
1984,10,16,1,30,153.3,22.6
1984,10,16,1,40,152.3,22.9
1984,10,16,1,50,153.3,23.3
1984,10,16,2,00,151.6,22.9
1984,10,16,2,10,151.6,22.3
1984,10,16,2,20,148.8,22.3
1984,10,16,2,30,149.8,23.2
1984,10,16,2,40,148.1,24.2
1984,10,16,2,50,148.8,23.9
1984,10,16,3,00,149.1,23.6
1984,10,16,3,10,150.8,22.9
1984,10,16,3,20,151.9,22.6
1984,10,16,3,30,150.5,22.6
1984,10,16,3,40,154.4,22.3
1984,10,16,3,50,150.2,22
1984,10,16,4,00,153.6,22
1984,10,16,4,10,148,22
1984,10,16,4,20,150.5,21.1
1984,10,16,4,30,158.2,21.4
1984,10,16,4,40,153.6,21.4
1984,10,16,4,50,160.3,20.7
1984,10,16,5,00,157.1,21.7
1984,10,16,5,10,158.5,21.7
1984,10,16,5,20,156.8,20.1
1984,10,16,5,30,160.6,18.2
1984,10,16,5,40,166.9,18.9
1984,10,16,5,50,158.9,20.1
1984,10,16,6,00,168.3,18.9
1984,10,16,6,10,165.5,19.2
1984,10,16,6,20,173.2,20.7
1984,10,16,6,30,176,20.1
1984,10,16,6,40,172.1,18.6
1984,10,16,6,50,165.5,17.9
1984,10,16,7,00,166.2,17.3
1984,10,16,7,10,167.3,18.6
1984,10,16,7,20,165.9,17.3
1984,10,16,7,30,169,16.4
1984,10,16,7,40,173.5,15.4
1984,10,16,7,50,172.5,15.7
1984,10,16,8,00,169,16.4
1984,10,16,8,10,165.5,16.4
1984,10,16,8,20,166.6,15.1
1984,10,16,8,30,166.9,14.2
1984,10,16,8,40,171.5,13.2
1984,10,16,8,50,164.5,12.9
1984,10,16,9,00,164.1,14.5
1984,10,16,9,10,164.1,13.2
1984,10,16,9,20,161.7,14.5
1984,10,16,9,30,163.4,14.8
1984,10,16,9,40,161.4,13.6
1984,10,16,9,50,156.4,13.6
1984,10,16,10,00,150.9,13.2
1984,10,16,10,10,153,12.9
1984,10,16,10,20,152.9,14.2
1984,10,16,10,30,151.6,15.4
1984,10,16,10,40,146,15.4
1984,10,16,10,50,141.8,14.8
1984,10,16,11,00,143.5,15.1
1984,10,16,11,10,141.4,16.4
1984,10,16,11,20,142.5,17.3
1984,10,16,11,30,143.2,17.6
1984,10,16,11,40,145.6,17.9
1984,10,16,11,50,143.9,17.9
1984,10,16,12,00,147.4,17.9
1984,10,16,12,10,147,17.9
1984,10,16,12,20,150.8,17.3
1984,10,16,12,30,149.1,16.7
1984,10,16,12,40,154.3,16.1
1984,10,16,12,50,154,17.6
1984,10,16,13,00,152.6,17.9
1984,10,16,13,10,154.7,18.2
1984,10,16,13,20,152.2,17.9
1984,10,16,13,30,152.3,17.6
1984,10,16,13,40,151.2,17.6
1984,10,16,13,50,154.7,18.2
1984,10,16,14,00,155.1,18.2
1984,10,16,14,10,153.3,18.9
1984,10,16,14,20,153.6,18.9
1984,10,16,14,30,154.3,18.2
1984,10,16,14,40,156.1,18.2
1984,10,16,14,50,154.3,19.2
1984,10,16,15,00,153,19.2
1984,10,16,15,10,152.6,19.5
1984,10,16,15,20,151.2,19.5
1984,10,16,15,30,148.1,19.2
1984,10,16,15,40,145.3,19.2
1984,10,16,15,50,144.9,18.9
1984,10,16,16,00,147,19.5
1984,10,16,16,10,149.8,19.5
1984,10,16,16,20,150.5,18.6
1984,10,16,16,30,154.3,18.6
1984,10,16,16,40,160.6,18.6
1984,10,16,16,50,163.1,17.9
1984,10,16,17,00,164.8,17.6
1984,10,16,17,10,166.6,16.7
1984,10,16,17,20,164.8,17.3
1984,10,16,17,30,171.1,16.4
1984,10,16,17,40,171.1,14.8
1984,10,16,17,50,170.4,17.3
1984,10,16,18,00,173.5,17.9
1984,10,16,18,10,173.2,17.3
1984,10,16,18,20,170.4,15.7
1984,10,16,18,30,162.4,15.1
1984,10,16,18,40,170.4,14.5
1984,10,16,18,50,167.2,14.2
1984,10,16,19,00,163.1,13.6
1984,10,16,19,10,165.8,13.9
1984,10,16,19,20,159.9,12.6
1984,10,16,19,30,159.9,12.3
1984,10,16,19,40,159.2,11.7
1984,10,16,19,50,156.8,12
1984,10,16,20,00,160.3,12.3
1984,10,16,20,10,156.4,13.6
1984,10,16,20,20,156.1,12
1984,10,16,20,30,152.6,11.4
1984,10,16,20,40,154.3,11.7
1984,10,16,20,50,154.7,11.7
1984,10,16,21,00,151.9,11.4
1984,10,16,21,10,154.3,10.4
1984,10,16,21,20,154,10.4
1984,10,16,21,30,149.8,9.5
1984,10,16,21,40,143.5,9.8
1984,10,16,21,50,142.5,10.1
1984,10,16,22,00,143.9,10.7
1984,10,16,22,10,140,11.7
1984,10,16,22,20,138.3,11.7
1984,10,16,22,30,135.5,12.6
1984,10,16,22,40,133.1,13.2
1984,10,16,22,50,131.3,13.9
1984,10,16,23,00,130.6,14.2
1984,10,16,23,10,131.3,15.1
1984,10,16,23,20,134.4,15.4
1984,10,16,23,30,133.4,15.1
1984,10,16,23,40,130.9,14.2
1984,10,16,23,50,131,14.5
1984,10,17,0,00,129.6,13.9
1984,10,17,0,10,133.8,13.9
1984,10,17,0,20,133.8,14.8
1984,10,17,0,30,134.1,15.4
1984,10,17,0,40,140.4,16.1
1984,10,17,0,50,144.9,16.1
1984,10,17,1,00,145.3,16.1
1984,10,17,1,10,142.5,16.7
1984,10,17,1,20,142.5,16.7
1984,10,17,1,30,144.2,16.1
1984,10,17,1,40,146.3,16.1
1984,10,17,1,50,147.7,16.4
1984,10,17,2,00,147.7,16.1
1984,10,17,2,10,145.9,15.7
1984,10,17,2,20,143.9,16.1
1984,10,17,2,30,145.3,17
1984,10,17,2,40,145.6,17.6
1984,10,17,2,50,147,17.9
1984,10,17,3,00,146.7,17.9
1984,10,17,3,10,146,17.6
1984,10,17,3,20,147.7,17
1984,10,17,3,30,146.7,16.4
1984,10,17,3,40,148.8,16.1
1984,10,17,3,50,148.8,15.7
1984,10,17,4,00,152.6,15.4
1984,10,17,4,10,150.9,15.1
1984,10,17,4,20,148.8,14.8
1984,10,17,4,30,148.1,15.4
1984,10,17,4,40,148.8,15.7
1984,10,17,4,50,147,15.4
1984,10,17,5,00,147,15.4
1984,10,17,5,10,141.4,16.4
1984,10,17,5,20,134.8,16.1
1984,10,17,5,30,135.8,15.4
1984,10,17,5,40,137.9,16.1
1984,10,17,5,50,136.2,16.4
1984,10,17,6,00,135.1,16.7
1984,10,17,6,10,144.2,16.4
1984,10,17,6,20,146,17.3
1984,10,17,6,30,145.3,17.6
1984,10,17,6,40,148.8,17.6
1984,10,17,6,50,146.7,17.3
1984,10,17,7,00,150.8,17.6
1984,10,17,7,10,153.6,17.9
1984,10,17,7,20,153.3,17.6
1984,10,17,7,30,150.8,17.3
1984,10,17,7,40,151.9,18.2
1984,10,17,7,50,151.9,18.2
1984,10,17,8,00,151.9,18.6
1984,10,17,8,10,152.6,18.2
1984,10,17,8,20,152.3,17.6
1984,10,17,8,30,153.3,16.7
1984,10,17,8,40,154.3,17.3
1984,10,17,8,50,155,17.6
1984,10,17,9,00,154.7,17.3
1984,10,17,9,10,156.1,16.7
1984,10,17,9,20,152.6,16.7
1984,10,17,9,30,151.5,17
1984,10,17,9,40,151.9,17
1984,10,17,9,50,152.9,17
1984,10,17,10,00,151.2,17
1984,10,17,10,10,152.9,17
1984,10,17,10,20,149.4,16.7
1984,10,17,10,30,151.9,16.7
1984,10,17,10,40,151.9,16.7
1984,10,17,10,50,149.8,16.1
1984,10,17,11,00,149.1,16.1
1984,10,17,11,10,150.1,16.7
1984,10,17,11,20,152.6,17.6
1984,10,17,11,30,152.9,18.9
1984,10,17,11,40,154,19.8
1984,10,17,11,50,155.4,19.8
1984,10,17,12,00,157.8,19.8
1984,10,17,12,10,154,19.8
1984,10,17,12,20,155,20.4
1984,10,17,12,30,157.8,20.1
1984,10,17,12,40,154.7,17.6
1984,10,17,12,50,150.5,16.7
1984,10,17,13,00,146.6,15.7
1984,10,17,13,10,146.3,17.6
1984,10,17,13,20,145.3,19.5
1984,10,17,13,30,148.1,19.2
1984,10,17,13,40,155,17.9
1984,10,17,13,50,157.5,17.6
1984,10,17,14,00,158.9,18.2
1984,10,17,14,10,149.1,18.2
1984,10,17,14,20,148.1,18.9
1984,10,17,14,30,151.6,17.6
1984,10,17,14,40,157.8,18.6
1984,10,17,14,50,156.5,18.6
1984,10,17,15,00,161.7,17.3
1984,10,17,15,10,165.1,17.9
1984,10,17,15,20,173.6,18.2
1984,10,17,15,30,170.8,17.9
1984,10,17,15,40,167.2,16.7
1984,10,17,15,50,164.5,15.1
1984,10,17,16,00,169,14.2
1984,10,17,16,10,169,14.5
1984,10,17,16,20,172.8,14.8
1984,10,17,16,30,174.2,14.5
1984,10,17,16,40,174.9,12.3
1984,10,17,16,50,176.7,11.1
1984,10,17,17,00,174.6,11.1
1984,10,17,17,10,171.8,10.7
1984,10,17,17,20,169.4,10.7
1984,10,17,17,30,171.1,9.8
